Row Num,Season,Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PL,Open OU,,Close OU,
10088,2014/2015,318,52,H,NYRangers,0,0,0,0,-140,-150,-1.5(+200),5,105,5,-105
10089,2014/2015,318,53,V,Columbus,1,1,1,4,-140,-115,-1.5(+240),5.5,-120,5.5,105
10090,2014/2015,318,54,H,Edmonton,0,1,2,3,120,-105,+1.5(-290),5.5,100,5.5,-125
10091,2014/2015,318,55,V,LosAngeles,1,0,1,2,110,-115,-1.5(+265),5,-135,5,-120
10092,2014/2015,318,56,H,Anaheim,0,0,2,3,-130,-105,+1.5(-325),5,115,5,100
10093,2014/2015,319,1,V,Carolina,0,0,0,0,185,170,+1.5(-175),5.5,120,5,105
10094,2014/2015,319,2,H,Montreal,2,1,1,4,-215,-200,-1.5(+150),5.5,-140,5,-125
10095,2014/2015,319,3,V,SanJose,1,3,0,4,-160,-165,-1.5(+170),5.5,-110,5.5,-110
10096,2014/2015,319,4,H,Toronto,0,1,0,1,140,145,+1.5(-200),5.5,-110,5.5,-110
10097,2014/2015,319,5,V,Detroit,0,0,1,1,-120,-105,+1.5(-300),5,-125,5,-120
10098,2014/2015,319,6,H,Florida,0,2,1,3,100,-115,-1.5(+250),5,105,5,100
10099,2014/2015,319,7,V,Boston,2,2,0,4,-105,-120,-1.5(+250),5,-115,5,-110
10100,2014/2015,319,8,H,Ottawa,2,2,2,6,-115,100,+1.5(-300),5,-105,5,-110
10101,2014/2015,319,9,V,Washington,0,2,1,3,125,130,+1.5(-240),5,-105,5,-105
10102,2014/2015,319,10,H,Minnesota,0,1,1,2,-145,-150,-1.5(+200),5,-115,5,-115
10103,2014/2015,319,11,V,St.Louis,0,1,0,1,-125,-140,-1.5(+220),5,-130,5,-120
10104,2014/2015,319,12,H,Winnipeg,0,0,1,2,105,120,+1.5(-265),5,110,5,100
10105,2014/2015,319,13,V,Pittsburgh,0,1,0,1,-110,-102,+1.5(-290),5.5,100,5.5,100
10106,2014/2015,319,14,H,Dallas,0,2,0,2,-110,-118,-1.5(+240),5.5,-120,5.5,-120
10107,2014/2015,319,15,V,Philadelphia,0,1,0,1,125,110,+1.5(-260),5.5,115,5.5,115
10108,2014/2015,319,16,H,Calgary,0,2,2,4,-145,-130,-1.5(+215),5.5,-135,5.5,-135
10109,2014/2015,319,17,V,Columbus,0,3,3,6,160,170,+1.5(-180),5.5,105,5.5,115
10110,2014/2015,319,18,H,Vancouver,0,2,0,2,-180,-200,-1.5(+155),5.5,-125,5.5,-135
10111,2014/2015,319,19,V,Colorado,2,1,2,5,-165,-145,-1.5(+195),5,-120,5,-115
10112,2014/2015,319,20,H,Arizona,1,0,1,2,145,125,+1.5(-235),5,100,5,-105
10113,2014/2015,320,51,V,NewJersey,0,2,1,3,-190,-180,-1.5(+170),5,100,5,100
10114,2014/2015,320,52,H,Buffalo,0,0,1,1,160,160,+1.5(-200),5,-120,5,-120
10115,2014/2015,320,53,V,Detroit,0,1,0,1,140,150,+1.5(-200),5.5,-105,5.5,-105
10116,2014/2015,320,54,H,TampaBay,0,1,2,3,-160,-170,-1.5(+170),5.5,-115,5.5,-115
10117,2014/2015,320,55,V,Colorado,0,0,2,2,165,160,+1.5(-175),5.5,110,5.5,120
10118,2014/2015,320,56,H,Anaheim,1,0,1,3,-185,-190,-1.5(+150),5.5,-130,5.5,-140
10119,2014/2015,321,1,V,St.Louis,0,2,1,3,105,105,+1.5(-285),5,-105,5,-110
10120,2014/2015,321,2,H,Minnesota,2,3,1,6,-125,-125,-1.5(+235),5,-115,5,-110
10121,2014/2015,321,3,V,Columbus,1,0,1,3,130,140,+1.5(-215),5.5,-109,5.5,-105
10122,2014/2015,321,4,H,Calgary,1,1,0,2,-150,-160,-1.5(+180),5.5,-111,5.5,-115
10123,2014/2015,321,5,V,Vancouver,0,1,3,4,155,155,+1.5(-195),5,-115,5,-115
10124,2014/2015,321,6,H,LosAngeles,0,1,0,1,-175,-175,-1.5(+166),5,-105,5,-105
10125,2014/2015,321,7,V,SanJose,0,0,0,0,145,140,+1.5(-235),5,-115,5,-105
10126,2014/2015,321,8,H,Montreal,1,0,1,2,-165,-160,-1.5(+195),5,-105,5,-115
10127,2014/2015,321,9,V,Washington,0,0,0,0,-105,-105,+1.5(-305),5.5,120,5,-135
10128,2014/2015,321,10,H,Winnipeg,1,1,1,3,-115,-115,-1.5(+250),5.5,-140,5,115
10129,2014/2015,321,11,V,NYIslanders,1,0,2,3,-130,-170,-1.5(+170),5,-110,5,-105
10130,2014/2015,321,12,H,NewJersey,0,0,0,0,110,150,+1.5(-200),5,-110,5,-115
10131,2014/2015,321,13,V,NYRangers,0,2,0,3,-160,-160,-1.5(+180),5,100,5,100
10132,2014/2015,321,14,H,Carolina,1,0,1,2,140,140,+1.5(-215),5,-120,5,-120
10133,2014/2015,321,15,V,Boston,0,1,0,1,-120,100,+1.5(-305),5,-107,5,115
10134,2014/2015,321,16,H,Florida,1,0,0,2,100,-120,-1.5(+250),5,-113,5,-135
10135,2014/2015,321,17,V,Toronto,0,3,0,3,190,200,+1.5(-140),5.5,100,5.5,-110
10136,2014/2015,321,18,H,Ottawa,2,2,1,5,-220,-250,-1.5(+120),5.5,-120,5.5,-110
10137,2014/2015,321,19,V,Buffalo,0,0,0,0,355,390,+1.5(+135),5,-125,5,-110
10138,2014/2015,321,20,H,Nashville,0,1,2,3,-425,-460,-1.5(-160),5,105,5,-110
10139,2014/2015,321,21,V,Chicago,0,0,0,0,-135,-125,-1.5(+215),5.5,110,5.5,-105
10140,2014/2015,321,22,H,Dallas,2,0,2,4,115,105,+1.5(-260),5.5,-130,5.5,-115
10141,2014/2015,321,23,V,Pittsburgh,0,2,1,3,-230,-225,-1.5(+130),5,-125,5,-125
10142,2014/2015,321,24,H,Arizona,1,0,0,1,190,195,+1.5(-150),5,105,5,105
10143,2014/2015,321,25,V,Philadelphia,3,0,1,4,-130,-140,-1.5(+200),5.5,100,5.5,105
10144,2014/2015,321,26,H,Edmonton,3,1,0,5,110,120,+1.5(-240),5.5,-120,5.5,-125
10145,2014/2015,322,51,V,St.Louis,0,1,0,1,115,120,+1.5(-265),5,-125,5.5,120
10146,2014/2015,322,52,H,Detroit,0,0,1,2,-135,-140,-1.5(+220),5,105,5.5,-140
10147,2014/2015,322,53,V,Boston,1,0,2,3,165,160,+1.5(-195),5.5,110,5,-125
10148,2014/2015,322,54,H,TampaBay,3,1,1,5,-185,-180,-1.5(+166),5.5,-130,5,105
10149,2014/2015,322,55,V,Anaheim,2,0,0,2,-105,-105,+1.5(-305),5,-125,5,-120
10150,2014/2015,322,56,H,NYRangers,3,2,2,7,-115,-115,-1.5(+250),5,105,5,100
10151,2014/2015,322,57,V,Vancouver,1,0,2,3,-175,-190,-1.5(+166),5,-130,5.5,100
10152,2014/2015,322,58,H,Arizona,1,0,0,1,155,160,+1.5(-195),5,110,5.5,-120
10153,2014/2015,323,1,V,LosAngeles,2,0,1,3,-145,-170,-1.5(+175),4.5,-120,4.5,-130
10154,2014/2015,323,2,H,NewJersey,0,1,0,1,125,150,+1.5(-205),4.5,100,4.5,110
10155,2014/2015,323,3,V,Chicago,2,0,1,3,-155,-195,-1.5(+150),5,-110,5,-130
10156,2014/2015,323,4,H,Carolina,0,1,0,1,135,165,+1.5(-175),5,-110,5,110
10157,2014/2015,323,5,V,Minnesota,1,0,1,2,-201,-225,-1.5(+135),5,-135,5.5,110
10158,2014/2015,323,6,H,Toronto,0,0,1,1,171,195,+1.5(-160),5,115,5.5,-130
10159,2014/2015,323,7,V,SanJose,0,2,0,2,125,105,+1.5(-270),5.5,110,5.5,110
10160,2014/2015,323,8,H,Ottawa,1,0,4,5,-145,-125,-1.5(+225),5.5,-130,5.5,-130
10161,2014/2015,323,9,V,Buffalo,1,1,1,3,330,361,+1.5(+125),5.5,110,5.5,100
10162,2014/2015,323,10,H,Dallas,1,0,3,4,-400,-431,-1.5(-145),5.5,-130,5.5,-120
10163,2014/2015,323,11,V,Colorado,1,0,1,2,115,130,+1.5(-240),5,-135,5.5,125
10164,2014/2015,323,12,H,Calgary,2,0,1,3,-135,-150,-1.5(+200),5,115,5.5,-145
10165,2014/2015,323,13,V,Winnipeg,1,2,1,4,-155,-160,-1.5(+180),5.5,100,5.5,110
10166,2014/2015,323,14,H,Edmonton,0,0,1,1,135,140,+1.5(-215),5.5,-120,5.5,-130
10167,2014/2015,324,51,V,Minnesota,0,0,1,2,115,125,+1.5(-245),5,-130,5,-135
10168,2014/2015,324,52,H,NYIslanders,0,1,0,1,-135,-145,-1.5(+205),5,110,5,115
10169,2014/2015,324,53,V,LosAngeles,1,1,2,4,125,130,+1.5(-250),5,-105,5,120
10170,2014/2015,324,54,H,NYRangers,1,0,1,2,-145,-150,-1.5(+210),5,-115,5,-140
10171,2014/2015,324,55,V,Anaheim,2,1,0,3,-150,-170,-1.5(+175),5.5,100,5.5,105
10172,2014/2015,324,56,H,Columbus,1,3,1,5,130,150,+1.5(-205),5.5,-120,5.5,-125
10173,2014/2015,324,57,V,St.Louis,0,2,0,3,110,105,+1.5(-270),5,-120,5,-125
10174,2014/2015,324,58,H,Pittsburgh,0,2,0,2,-130,-125,-1.5(+225),5,100,5,105
10175,2014/2015,324,59,V,Florida,0,3,0,3,170,145,+1.5(-200),5,-130,5,-125
10176,2014/2015,324,60,H,TampaBay,2,0,2,4,-200,-165,-1.5(+170),5,110,5,105
10177,2014/2015,324,61,V,Arizona,1,2,1,5,280,280,+1.5(-105),5.5,120,5.5,110
10178,2014/2015,324,62,H,Detroit,0,2,2,4,-350,-350,-1.5(-115),5.5,-140,5.5,-130
10179,2014/2015,324,63,V,Montreal,0,2,0,2,105,110,+1.5(-280),4.5,-135,5,145
10180,2014/2015,324,64,H,Nashville,1,0,1,3,-125,-130,-1.5(+230),4.5,115,5,-165
10181,2014/2015,324,65,V,Winnipeg,1,1,0,2,125,155,+1.5(-205),5,-125,5,-129
10182,2014/2015,324,66,H,Vancouver,0,3,2,5,-145,-175,-1.5(+175),5,105,5,109
10183,2014/2015,325,1,V,Chicago,0,0,1,1,-155,-160,-1.5(+200),5,-130,5,-110
10184,2014/2015,325,2,H,Philadelphia,1,2,1,4,135,140,+1.5(-240),5,110,5,-110
10185,2014/2015,325,3,V,Colorado,0,2,1,3,-150,-140,-1.5(+200),5.5,115,5.5,121
10186,2014/2015,325,4,H,Edmonton,3,0,1,4,130,120,+1.5(-240),5.5,-135,5.5,-141
10187,2014/2015,325,5,V,Dallas,0,3,0,4,110,-105,+1.5(-295),5.5,-110,5.5,-105
10188,2014/2015,325,6,H,Calgary,0,2,1,3,-130,-115,-1.5(+245),5.5,-110,5.5,-115
10189,2014/2015,326,51,V,LosAngeles,0,1,2,3,100,-115,-1.5(+250),5,-125,5,-120
10190,2014/2015,326,52,H,NYIslanders,0,1,1,2,-120,-105,+1.5(-300),5,105,5,100
10191,2014/2015,326,53,V,Anaheim,0,1,1,3,100,115,+1.5(-250),5,-125,5,-140
10192,2014/2015,326,54,H,Boston,0,1,1,2,-120,-135,-1.5(+210),5,105,5,120
10193,2014/2015,326,55,V,Arizona,1,2,0,4,-115,-135,-1.5(+220),5,-125,5,-125
10194,2014/2015,326,56,H,Buffalo,1,1,1,3,-105,115,+1.5(-265),5,105,5,105
10195,2014/2015,326,57,V,NewJersey,0,1,1,2,160,166,+1.5(-180),5,110,5,131
10196,2014/2015,326,58,H,Washington,1,1,0,3,-190,-196,-1.5(+155),5,-130,5,-151
10197,2014/2015,326,59,V,Pittsburgh,1,0,1,2,-180,-160,-1.5(+195),5,-115,5,-105
10198,2014/2015,326,60,H,Carolina,2,2,1,5,160,140,+1.5(-230),5,-105,5,-115
10199,2014/2015,326,61,V,NYRangers,3,2,0,5,-105,-105,+1.5(-320),5,-130,5,-142
10200,2014/2015,326,62,H,Ottawa,1,0,0,1,-115,-115,-1.5(+265),5,110,5,122
10201,2014/2015,326,63,V,Florida,0,3,1,4,-165,-165,-1.5(+175),5,-140,5,-135
10202,2014/2015,326,64,H,Toronto,0,0,1,1,145,145,+1.5(-205),5,120,5,115
10203,2014/2015,326,65,V,SanJose,3,0,3,6,140,125,+1.5(-245),5.5,100,5.5,100
10204,2014/2015,326,66,H,Detroit,2,0,2,4,-160,-145,-1.5(+205),5.5,-120,5.5,-120
10205,2014/2015,326,67,V,Nashville,2,1,0,3,140,130,+1.5(-225),5,-125,5,-125
10206,2014/2015,326,68,H,TampaBay,1,1,0,2,-160,-150,-1.5(+190),5,105,5,105
10207,2014/2015,326,69,V,Montreal,0,1,1,2,-105,108,+1.5(-285),5,100,5,-120
10208,2014/2015,326,70,H,Winnipeg,1,3,1,5,-115,-128,-1.5(+235),5,-120,5,100
10209,2014/2015,326,71,V,Colorado,0,3,1,4,150,200,+1.5(-140),5,-140,5.5,-105
10210,2014/2015,326,72,H,Vancouver,0,0,1,1,-170,-240,-1.5(+120),5,120,5.5,-115
10211,2014/2015,327,1,V,Calgary,1,0,1,2,155,165,+1.5(-185),5,-110,5,-125
10212,2014/2015,327,2,H,Minnesota,1,0,3,4,-175,-195,-1.5(+160),5,-110,5,105
10213,2014/2015,327,3,V,Columbus,4,0,1,5,185,195,+1.5(-150),5.5,100,5.5,-105
10214,2014/2015,327,4,H,Chicago,2,0,0,2,-215,-235,-1.5(+130),5.5,-120,5.5,-115
10215,2014/2015,327,5,V,Dallas,0,0,0,0,-165,-195,-1.5(+155),5.5,-120,5.5,-140
10216,2014/2015,327,6,H,Edmonton,1,0,3,4,145,165,+1.5(-180),5.5,100,5.5,120
10217,2014/2015,328,51,V,Nashville,3,1,0,4,115,110,+1.5(-270),5,-115,5,-105
10218,2014/2015,328,52,H,Washington,0,2,1,3,-135,-130,-1.5(+225),5,-105,5,-115
10219,2014/2015,328,53,V,SanJose,2,0,0,3,-105,-105,+1.5(-320),5.5,105,5.5,-110
10220,2014/2015,328,54,H,Philadelphia,1,0,1,2,-115,-115,-1.5(+265),5.5,-125,5.5,-110
10221,2014/2015,328,55,V,Anaheim,1,2,0,3,105,105,+1.5(-275),5.5,-105,5.5,-110
10222,2014/2015,328,56,H,NYIslanders,1,0,1,2,-125,-125,-1.5(+230),5.5,-115,5.5,-110
10223,2014/2015,328,57,V,Arizona,0,0,2,2,280,280,+1.5(-105),5.5,100,5.5,110
10224,2014/2015,328,58,H,Pittsburgh,0,0,3,3,-350,-350,-1.5(-115),5.5,-120,5.5,-130
10225,2014/2015,328,59,V,NYRangers,0,1,1,2,-105,-105,-1.5(+250),5,-115,5,115
10226,2014/2015,328,60,H,Boston,3,1,0,4,-115,-115,+1.5(-305),5,-105,5,-135
10227,2014/2015,328,61,V,TampaBay,0,0,0,0,105,100,+1.5(-285),5.5,100,5.5,110
10228,2014/2015,328,62,H,Detroit,0,3,1,4,-125,-120,-1.5(+235),5.5,-120,5.5,-130
10229,2014/2015,328,63,V,Florida,0,2,0,2,150,155,+1.5(-215),5,105,4.5,-145
10230,2014/2015,328,64,H,Montreal,1,1,0,3,-170,-175,-1.5(+180),5,-125,4.5,125
10231,2014/2015,328,65,V,NewJersey,1,0,0,1,100,130,+1.5(-235),5,110,5,100
10232,2014/2015,328,66,H,Carolina,0,1,2,3,-120,-150,-1.5(+195),5,-130,5,-120
10233,2014/2015,328,67,V,Ottawa,0,2,1,3,-205,-180,-1.5(+155),5.5,-110,5.5,-125
10234,2014/2015,328,68,H,Toronto,0,0,3,4,175,160,+1.5(-180),5.5,-110,5.5,105
10235,2014/2015,328,69,V,Columbus,1,2,1,4,195,200,+1.5(-130),5.5,100,5.5,105
10236,2014/2015,328,70,H,St.Louis,0,2,0,2,-235,-250,-1.5(+110),5.5,-120,5.5,-125
10237,2014/2015,328,71,V,LosAngeles,0,1,0,1,105,-122,-1.5(+240),5,-105,5,105
10238,2014/2015,328,72,H,Minnesota,2,0,2,4,-125,102,+1.5(-290),5,-115,5,-125
10239,2014/2015,328,73,V,Buffalo,0,0,3,3,245,245,+1.5(-115),5,-135,5,-135
10240,2014/2015,328,74,H,Colorado,2,2,1,5,-315,-315,-1.5(-105),5,115,5,115
10241,2014/2015,328,75,V,Dallas,1,0,2,4,140,145,+1.5(-210),5.5,100,5.5,-105
10242,2014/2015,328,76,H,Vancouver,1,1,1,3,-160,-165,-1.5(+180),5.5,-120,5.5,-115
10243,2014/2015,329,1,V,Washington,1,1,3,5,140,125,+1.5(-249),5,-120,5,-110
10244,2014/2015,329,2,H,NYRangers,2,0,0,2,-160,-145,-1.5(+209),5,100,5,-110
10245,2014/2015,329,3,V,Florida,0,2,2,4,120,140,+1.5(-195),5.5,115,5.5,120
10246,2014/2015,329,4,H,Ottawa,0,0,2,2,-140,-160,-1.5(+166),5.5,-135,5.5,-140
10247,2014/2015,329,5,V,Detroit,3,1,0,4,110,120,+1.5(-250),5.5,-110,5.5,-110
10248,2014/2015,329,6,H,NYIslanders,3,2,0,5,-130,-140,-1.5(+210),5.5,-110,5.5,-110
10249,2014/2015,329,7,V,Boston,1,0,0,2,-145,-160,-1.5(+190),5,-110,5,-110
10250,2014/2015,329,8,H,Carolina,0,1,0,1,125,140,+1.5(-225),5,-110,5,-110
10251,2014/2015,329,9,V,Calgary,2,2,1,5,135,130,+1.5(-230),5.5,120,5.5,115
10252,2014/2015,329,10,H,Nashville,1,0,1,2,-155,-150,-1.5(+195),5.5,-140,5.5,-135
10253,2014/2015,329,11,V,Anaheim,1,0,1,2,-160,-165,-1.5(+180),5,-110,5,105
10254,2014/2015,329,12,H,NewJersey,0,0,1,1,140,145,+1.5(-215),5,-110,5,-125
10255,2014/2015,329,13,V,SanJose,0,2,0,2,130,165,+1.5(-200),5.5,105,5.5,-105
10256,2014/2015,329,14,H,Pittsburgh,2,0,0,3,-150,-185,-1.5(+170),5.5,-125,5.5,-115
10257,2014/2015,329,15,V,Chicago,1,1,2,4,-115,-112,-1.5(+260),5,-120,5,-120
10258,2014/2015,329,16,H,Winnipeg,0,3,0,3,-105,-108,+1.5(-315),5,100,5,100
10259,2014/2015,330,51,V,TampaBay,0,3,2,5,115,110,+1.5(-265),5,-110,5,100
10260,2014/2015,330,52,H,Montreal,0,1,2,3,-135,-130,-1.5(+220),5,-110,5,-120
10261,2014/2015,330,53,V,Vancouver,0,2,2,4,140,130,+1.5(-255),5,-125,5,-135
10262,2014/2015,330,54,H,St.Louis,0,1,0,1,-160,-150,-1.5(+210),5,105,5,115
10263,2014/2015,330,55,V,Calgary,1,3,1,5,140,145,+1.5(-205),5.5,-115,5.5,-110
10264,2014/2015,330,56,H,Dallas,2,0,1,3,-160,-165,-1.5(+175),5.5,-105,5.5,-110
10265,2014/2015,330,57,V,LosAngeles,1,0,0,1,-110,-130,-1.5(+215),5,-125,5,-125
10266,2014/2015,330,58,H,Chicago,1,2,1,4,-110,110,+1.5(-260),5,105,5,105
10267,2014/2015,330,59,V,Edmonton,1,1,2,4,170,185,+1.5(-170),5.5,-110,5.5,-105
10268,2014/2015,330,60,H,Colorado,1,0,0,1,-200,-215,-1.5(+145),5.5,-110,5.5,-115
10269,2014/2015,330,61,V,Buffalo,0,2,2,4,160,175,+1.5(-170),5.5,120,5.5,110
10270,2014/2015,330,62,H,Arizona,1,0,0,1,-190,-205,-1.5(+145),5.5,-140,5.5,-130
10271,2014/2015,331,1,V,NewJersey,1,0,1,2,145,140,+1.5(-225),5,-115,5,100
10272,2014/2015,331,2,H,Columbus,0,2,0,3,-165,-160,-1.5(+190),5,-105,5,-120
10273,2014/2015,331,3,V,Florida,0,2,0,2,145,155,+1.5(-200),5,100,5,120
10274,2014/2015,331,4,H,Boston,1,0,2,3,-165,-175,-1.5(+170),5,-120,5,-140
10275,2014/2015,331,5,V,Carolina,0,2,0,2,175,175,+1.5(-175),5,-110,5,-125
10276,2014/2015,331,6,H,Washington,2,2,0,4,-205,-205,-1.5(+150),5,-110,5,105
10277,2014/2015,331,7,V,TampaBay,1,0,0,1,-215,-180,-1.5(+170),5.5,-115,5.5,-120
10278,2014/2015,331,8,H,Toronto,2,0,1,3,185,160,+1.5(-200),5.5,-105,5.5,100
10279,2014/2015,331,9,V,Ottawa,0,0,1,2,130,121,+1.5(-240),5.5,-105,5.5,100
10280,2014/2015,331,10,H,Detroit,0,1,0,1,-150,-141,-1.5(+200),5.5,-115,5.5,-120
10281,2014/2015,331,11,V,NYRangers,1,1,1,3,-115,-117,-1.5(+250),5.5,110,5,-135
10282,2014/2015,331,12,H,Winnipeg,1,1,0,2,-105,-103,+1.5(-300),5.5,-130,5,115
10283,2014/2015,331,13,V,Vancouver,0,2,2,5,130,130,+1.5(-250),5,-125,5,-125
10284,2014/2015,331,14,H,Nashville,2,1,1,4,-150,-150,-1.5(+210),5,105,5,105
10285,2014/2015,401,51,V,Toronto,1,2,0,3,-130,-125,-1.5(+245),5.5,100,5.5,100
10286,2014/2015,401,52,H,Buffalo,1,1,2,4,110,105,+1.5(-295),5.5,-120,5.5,-120
10287,2014/2015,401,53,V,Philadelphia,1,1,2,4,185,160,+1.5(-185),5.5,115,5,-150
10288,2014/2015,401,54,H,Pittsburgh,1,0,0,1,-215,-190,-1.5(+160),5.5,-135,5,130
10289,2014/2015,401,55,V,Edmonton,0,1,0,1,240,250,+1.5(-110),5.5,-105,5.5,100
10290,2014/2015,401,56,H,Anaheim,2,2,1,5,-300,-310,-1.5(-110),5.5,-115,5.5,-120
10291,2014/2015,401,57,V,Colorado,0,0,1,1,130,170,+1.5(-175),5.5,110,5.5,-120
10292,2014/2015,401,58,H,SanJose,0,1,4,5,-150,-200,-1.5(+150),5.5,-130,5.5,100
10293,2014/2015,402,1,V,NYIslanders,1,1,1,3,-125,-140,-1.5(+206),5.5,-110,5.5,-125
10294,2014/2015,402,2,H,Columbus,1,0,2,4,105,120,+1.5(-246),5.5,-110,5.5,105
10295,2014/2015,402,3,V,Boston,0,0,3,3,100,-115,-1.5(+250),5,-120,5,100
10296,2014/2015,402,4,H,Detroit,0,1,1,2,-120,-105,+1.5(-305),5,100,5,-120
10297,2014/2015,402,5,V,TampaBay,1,0,0,1,-105,-105,+1.5(-300),5.5,-115,5.5,-110
10298,2014/2015,402,6,H,Ottawa,1,0,0,2,-115,-115,-1.5(+250),5.5,-105,5.5,-110
10299,2014/2015,402,7,V,Carolina,0,0,1,1,150,150,+1.5(-200),5,-110,5,-105
10300,2014/2015,402,8,H,Florida,1,3,2,6,-170,-170,-1.5(+170),5,-110,5,-115
10301,2014/2015,402,9,V,Washington,0,2,2,5,120,110,+1.5(-270),5,-110,5,120
10302,2014/2015,402,10,H,Montreal,0,3,1,4,-140,-130,-1.5(+225),5,-110,5,-140
10303,2014/2015,402,11,V,Calgary,0,1,0,1,145,130,+1.5(-225),5.5,105,5,-140
10304,2014/2015,402,12,H,St.Louis,1,1,2,4,-165,-150,-1.5(+190),5.5,-125,5,120
10305,2014/2015,402,13,V,NYRangers,2,0,1,3,110,115,+1.5(-265),5,-110,5,-105
10306,2014/2015,402,14,H,Minnesota,0,1,1,2,-130,-135,-1.5(+220),5,-110,5,-115
10307,2014/2015,402,15,V,Vancouver,1,0,0,1,140,150,+1.5(-210),5.5,-110,5.5,105
10308,2014/2015,402,16,H,Chicago,1,0,2,3,-160,-170,-1.5(+180),5.5,-110,5.5,-125
10309,2014/2015,402,17,V,Edmonton,0,1,1,2,250,330,+1.5(+115),5.5,120,5.5,120
10310,2014/2015,402,18,H,LosAngeles,3,2,3,8,-320,-400,-1.5(-135),5.5,-140,5.5,-140
10311,2014/2015,403,51,V,Montreal,2,0,0,2,-150,-145,-1.5(+200),5,-105,5,-106
10312,2014/2015,403,52,H,NewJersey,1,1,0,3,130,125,+1.5(-240),5,-115,5,-114
10313,2014/2015,403,53,V,Chicago,2,0,2,4,-290,-290,-1.5(-110),5.5,115,5.5,120
10314,2014/2015,403,54,H,Buffalo,0,1,2,3,230,230,+1.5(-110),5.5,-135,5.5,-140
10315,2014/2015,403,55,V,St.Louis,1,3,3,7,-105,-105,+1.5(-300),5.5,-105,5.5,110
10316,2014/2015,403,56,H,Dallas,1,4,0,5,-115,-115,-1.5(+250),5.5,-115,5.5,-130
10317,2014/2015,403,57,V,Colorado,1,1,2,4,190,195,+1.5(-140),5.5,-105,5.5,105
10318,2014/2015,403,58,H,Anaheim,2,0,0,2,-220,-235,-1.5(+120),5.5,-115,5.5,-125
10319,2014/2015,403,59,V,Arizona,0,1,0,1,225,275,+1.5(+100),5.5,105,5.5,105
10320,2014/2015,403,60,H,SanJose,2,0,1,3,-275,-345,-1.5(-120),5.5,-125,5.5,-125
10321,2014/2015,404,1,V,Philadelphia,0,1,1,2,-105,120,+1.5(-250),5.5,105,5.5,100
10322,2014/2015,404,2,H,Carolina,1,1,0,3,-115,-140,-1.5(+210),5.5,-125,5.5,-120
10323,2014/2015,404,3,V,Pittsburgh,1,1,1,3,-125,-130,-1.5(+215),5.5,100,5.5,115
10324,2014/2015,404,4,H,Columbus,0,2,3,5,105,110,+1.5(-260),5.5,-120,5.5,-135
10325,2014/2015,404,5,V,Vancouver,2,1,1,4,100,140,+1.5(-215),5,-130,5,-140
10326,2014/2015,404,6,H,Winnipeg,3,1,1,5,-120,-160,-1.5(+180),5,110,5,120
10327,2014/2015,404,7,V,Washington,0,1,2,3,100,105,+1.5(-280),5.5,100,5.5,115
10328,2014/2015,404,8,H,Ottawa,3,0,0,4,-120,-125,-1.5(+230),5.5,-120,5.5,-135
10329,2014/2015,404,9,V,NewJersey,0,0,1,1,200,225,+1.5(-130),5,110,4.5,-145
10330,2014/2015,404,10,H,NYRangers,3,1,2,6,-250,-275,-1.5(+110),5,-130,4.5,125
10331,2014/2015,404,11,V,Buffalo,0,0,0,0,305,455,+1.5(+145),5.5,-105,5.5,-105
10332,2014/2015,404,12,H,NYIslanders,1,0,2,3,-375,-525,-1.5(-170),5.5,-115,5.5,-115
10333,2014/2015,404,13,V,Toronto,0,1,0,1,230,240,+1.5(-105),5.5,105,5.5,110
10334,2014/2015,404,14,H,Boston,0,1,0,2,-290,-300,-1.5(-115),5.5,-125,5.5,-130
10335,2014/2015,404,15,V,TampaBay,0,2,2,4,-130,-120,-1.5(+260),5.5,105,5.5,115
10336,2014/2015,404,16,H,Florida,0,0,0,0,110,100,+1.5(-315),5.5,-125,5.5,-135
10337,2014/2015,404,17,V,Detroit,1,1,0,3,140,145,+1.5(-220),5,-120,5,-115
10338,2014/2015,404,18,H,Minnesota,1,0,1,2,-160,-165,-1.5(+185),5,100,5,-105
10339,2014/2015,404,19,V,Dallas,0,1,2,4,165,175,+1.5(-165),5.5,-105,5.5,-110
10340,2014/2015,404,20,H,Nashville,1,0,2,3,-185,-205,-1.5(+140),5.5,-115,5.5,-110
10341,2014/2015,404,21,V,SanJose,1,1,1,3,-230,-230,-1.5(+130),5.5,105,5.5,100
10342,2014/2015,404,22,H,Arizona,2,1,2,5,190,190,+1.5(-150),5.5,-125,5.5,-120
10343,2014/2015,404,23,V,Calgary,1,1,2,4,-175,-200,-1.5(+150),5.5,-105,5.5,-105
10344,2014/2015,404,24,H,Edmonton,0,0,0,0,155,170,+1.5(-175),5.5,-115,5.5,-115
10345,2014/2015,404,25,V,Colorado,0,1,0,1,235,240,+1.5(-125),5,-130,5,-110
10346,2014/2015,404,26,H,LosAngeles,1,1,1,3,-285,-300,-1.5(+105),5,110,5,-110
10347,2014/2015,405,51,V,Washington,1,1,0,2,100,120,+1.5(-250),5.5,120,5,-140
10348,2014/2015,405,52,H,Detroit,0,1,0,1,-120,-140,-1.5(+210),5.5,-140,5,120
10349,2014/2015,405,53,V,Montreal,1,3,0,4,-140,-145,-1.5(+210),5,-110,5,-110
10350,2014/2015,405,54,H,Florida,0,1,0,1,120,125,+1.5(-255),5,-110,5,-110
